sampleid,doi,doilink,TF_mat_complete,relerr_mean,relerr_L1,relerr_L2,relerr_L3,relerr_L4,relerr_Linf,relerr_Max,relerr_Min,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT
154,10.1088/0022-3727/45/11/115302,https://doi.org/10.1088/0022-3727/45/11/115302,True,0.0060999239658570195,0.02032027183637784,0.030578951588330076,0.03955214588069589,0.046733719689845105,0.10355274615415928,0.10355274615415928,-0.06179135868192609,317.0,316.0,317.0,600.0,600.0,600.0,0.0007572909491652701,0.0007542621969026527,0.0008412016239891044,0.0008632482994128707,3.0287522626174044e-06,-2.2046675423766354e-05,0.348663473914799,0.3485012990998556,0.42979,0.4372316531325511,0.00016217481494340547,-0.007441653132551074
155,10.1063/1.3138803,https://doi.org/10.1063/1.3138803,True,0.024323692090020017,0.024900864781006445,0.026556024137509748,0.02777788491184151,0.028757853764361404,0.04040242480711659,0.04040242480711659,-0.01457270111651254,328.0,325.0,328.0,758.0,759.0,758.0,0.0010909216794264208,0.0010653706421912845,0.0011596950896339282,0.001129930059993174,2.5551037235136374e-05,2.9765029640754217e-05,0.5899542694830279,0.5777003235280088,0.8165,0.828530933519507,0.012253945955019052,-0.012030933519507014
156,10.1063/1.4824353,https://doi.org/10.1063/1.4824353,True,0.03771945780468209,0.03771945780468209,0.03893948573338452,0.0400299768826231,0.04100821715177037,0.06219103983366633,0.06219103983366633,0.020079352004363876,321.0,420.0,420.0,605.0,601.0,601.0,0.001784086403268547,0.0016430650182242643,0.002042300526110368,0.0019532159687440168,0.00014102138504428277,8.908455736635111e-05,0.9024906592992081,0.7611680701452741,0.9926963796267971,0.968753907436201,0.14132258915393403,0.023942472190596087
157,10.1007/s11664-014-3076-7,https://doi.org/10.1007/s11664-014-3076-7,True,-0.0040150011455551,0.005300502237807342,0.006679795022280492,0.007911954306531587,0.009060549244296737,0.020619945862910403,0.006450288734805781,-0.020619945862910403,325.0,324.0,325.0,619.0,623.0,619.0,0.0023574328025347795,0.0023699417192278504,0.002596055007966685,0.002619181270579438,-1.2508916693070894e-05,-2.3126262612753207e-05,1.1240038498018166,1.12748831152498,1.4087784278872424,1.416644110108968,-0.0034844617231635233,-0.007865682221725567
158,10.1016/j.jallcom.2004.10.002,https://doi.org/10.1016/j.jallcom.2004.10.002,False,,,,,,,,,,,,,,,,,,,,,,,,,,
159,10.1039/C5TC01429H,https://doi.org/10.1039/C5TC01429H,True,0.0010590630303353686,0.01785251586438563,0.022697934148602963,0.02722493058935309,0.031155147047973914,0.07155558294936502,0.04928149352555035,-0.07155558294936502,300.0,296.0,300.0,612.0,610.0,610.0,0.0014282846345210435,0.0014313437728619882,0.0016087842011554812,0.0015780287338285587,-3.059138340944737e-06,3.0755467326922534e-05,0.6584525416078716,0.6617253080037777,0.975264,0.9657535851030778,-0.0032727663959061237,0.00951041489692217
160,10.1002/aenm.201100613,https://doi.org/10.1002/aenm.201100613,True,0.06926647745970205,0.06926647745970205,0.07311636252368466,0.0770000402647565,0.08086392796184401,0.1381129203852094,0.1381129203852094,0.026620340062727413,300.0,297.0,300.0,715.0,715.0,715.0,0.000986081779417629,0.0009235620834618648,0.0014125454545454545,0.0013125636779430707,6.251969595576418e-05,9.998177660238382e-05,0.5311922687096645,0.49759522491975017,1.00997,0.9384830297292955,0.03359704378991435,0.0714869702707045
161,10.1088/1674-1056/21/10/106101,https://doi.org/10.1088/1674-1056/21/10/106101,True,0.021171050257250693,0.021171050257250693,0.024220220776935412,0.02663535935012864,0.028533868751333763,0.041661665227401536,0.041661665227401536,0.0017867738556280222,313.0,311.0,313.0,567.0,573.0,567.0,0.0018554531433878532,0.0018120556540296442,0.002087242582897033,0.002032238708691606,4.339748935820904e-05,5.5003874205427315e-05,0.8299276702576341,0.8050901004849069,1.19599,1.1522793478281406,0.02483756977272722,0.04371065217185954
162,10.1016/j.ssi.2014.03.025,https://doi.org/10.1016/j.ssi.2014.03.025,True,5.431693333222989,5.431693333222989,55.45245145825242,130.7043088491653,203.20724736621176,821.8662227160443,821.8662227160443,0.012904468611461275,323.0,320.0,323.0,622.0,622.0,622.0,0.0007855684147592999,0.0007215545007460992,0.001552769279568026,0.0015201009959791665,6.401391401320065e-05,3.266828358885945e-05,0.4101925229191592,0.3804491001554765,0.965338,0.9455028194990416,0.029743422763682692,0.01983518050095845
163,10.1063/1.4963779,https://doi.org/10.1063/1.4963779,True,0.026741281774353334,0.027318919483722653,0.034162303363829694,0.0398829189303501,0.04464375350685006,0.08519960511225831,0.08519960511225831,-0.02137607869364508,300.0,298.0,300.0,772.0,773.0,772.0,0.0005212732079875449,0.0005106982265180846,0.0008974157690831795,0.0008789145368211977,1.057498146946024e-05,1.850123226198176e-05,0.3094917527066495,0.303729165547166,0.692828,0.6785220224259646,0.005762587159483523,0.0143059775740354
164,10.1063/1.4896435,https://doi.org/10.1063/1.4896435,True,-0.0034493577285592157,0.015942498075327917,0.01993055515010472,0.022890357472589322,0.02528929890252904,0.053006880710981134,0.0382639382572834,-0.053006880710981134,306.0,305.0,306.0,602.0,604.0,602.0,0.0017673532488051064,0.0017804186105209918,0.0020127163401738014,0.00206518716260051,-1.3065361715885364e-05,-5.247082242670854e-05,0.8235972801108747,0.8306428720738265,1.1204221919472406,1.1828140243421161,-0.007045591962951736,-0.06239183239487556
165,10.1039/c1jm13888j,https://doi.org/10.1039/c1jm13888j,True,-0.08327564974798984,0.08819243683579255,0.15124525732033295,0.18837142772920315,0.21182570436381545,0.3429708766715604,0.023370531426450965,-0.3429708766715604,301.0,296.0,301.0,652.0,650.0,650.0,0.0016326781946896095,0.0017887075757718634,0.0019725816139416143,0.0019693401896871084,-0.00015602938108225388,3.2414242545058397e-06,0.7867212139869464,0.8469200541292451,1.051260358974359,1.0590021855651142,-0.060198840142298704,-0.007741826590755174
166,10.1063/1.3029774,https://doi.org/10.1063/1.3029774,True,-0.0013993379127931376,0.008904018660225941,0.01023708659136711,0.011225474726592436,0.012018842526430856,0.021132928799282424,0.017132426634918353,-0.021132928799282424,326.0,320.0,326.0,675.0,673.0,673.0,0.0025160839240303892,0.0025238113195365144,0.0027624840478494396,0.002724827380387568,-7.727395506125154e-06,3.7656667461871424e-05,1.2536537587705345,1.2675039117051268,1.6032,1.61583618930216,-0.013850152934592241,-0.012636189302160039
167,10.1016/j.actamat.2015.04.011,https://doi.org/10.1016/j.actamat.2015.04.011,True,0.0009704166884970482,0.022633195207212888,0.03248999716808832,0.04128011043148243,0.04874558396821099,0.11879834405025369,0.07558432150900055,-0.11879834405025369,338.0,302.0,338.0,681.0,687.0,681.0,0.0014064701101592584,0.0014713955212246642,0.0020636560162388845,0.002058949247922747,-6.492541106540585e-05,4.706768316137429e-06,0.7440088459354949,0.7873019554088706,1.41582,1.3945757515747794,-0.043293109473375724,0.021244248425220658
168,10.1016/j.jallcom.2010.03.170,https://doi.org/10.1016/j.jallcom.2010.03.170,True,-0.0039863850894659835,0.01294758173365273,0.014655050471249507,0.015824176071493938,0.01669093444195712,0.025756330745066773,0.024789307264110837,-0.025756330745066773,322.0,312.0,322.0,676.0,674.0,674.0,0.00252746164860613,0.0025276301015023845,0.002969581022421468,0.0029769986851197697,-1.6845289625439658e-07,-7.41766269830163e-06,1.2264964210859908,1.24291704454041,1.4645066606660666,1.4976146564518247,-0.016420623454419303,-0.03310799578575807
169,10.2320/matertrans.47.1058,https://doi.org/10.2320/matertrans.47.1058,True,0.05884000160275432,0.061898010592000105,0.07399363182488146,0.08270653242789622,0.08938982789504314,0.16108165218275547,0.16108165218275547,-0.011822154441224947,326.0,325.0,326.0,657.0,658.0,657.0,0.00015154252154863363,0.0001430917463154307,0.0001915997123981763,0.00019286313842878307,8.450775233202924e-06,-1.26342603060678e-06,0.07655587704170479,0.07194195579150169,0.126072610758,0.12671108194771047,0.004613921250203101,-0.0006384711897104711
170,10.1016/j.tsf.2007.02.053,https://doi.org/10.1016/j.tsf.2007.02.053,False,,,,,,,,,,,,,,,,,,,,,,,,,,
171,10.1016/j.jcrysgro.2006.10.270,https://doi.org/10.1016/j.jcrysgro.2006.10.270,True,0.028199566551090724,0.04787966119055324,0.051684692469154754,0.05427953227675104,0.05626914177791957,0.08092337574226119,0.08092337574226119,-0.07056066245642185,349.0,345.0,349.0,844.0,835.0,835.0,0.0002495830093163642,0.0002403876294591759,0.0002801589169343408,0.0002688297888471119,9.195379857188302e-06,1.1329128087228892e-05,0.1438682406853614,0.14047063391823075,0.175439,0.16847688518950893,0.0033976067671306343,0.006962114810491082
172,10.1007/s11837-016-2060-5,https://doi.org/10.1007/s11837-016-2060-5,True,-0.023105396088424383,0.031134272364610555,0.03822242748646917,0.0437846911521336,0.04824080870713532,0.09176608308167708,0.02394261652718928,-0.09176608308167708,299.0,307.0,307.0,792.0,779.0,779.0,0.0019986461375268217,0.0020076692307980466,0.002654039763603803,0.002804068750859265,-9.023093271224875e-06,-0.0001500289872554618,1.0873743598403756,1.0994713453588218,1.5738455798170552,1.6831209670409362,-0.01209698551844629,-0.10927538722388097
173,10.1007/s11664-016-5088-y,https://doi.org/10.1007/s11664-016-5088-y,True,-0.001447236855850431,0.006426241958710268,0.01048162976076554,0.014999811206082828,0.01906981035671361,0.053654773131422605,0.018745782662269582,-0.053654773131422605,304.0,287.0,304.0,850.0,850.0,850.0,0.0001497200196763278,0.00015227838242527956,0.00019822187316780293,0.00019630710894106944,-2.5583627489517515e-06,1.914764226733487e-06,0.0907677181582308,0.09294285286395529,0.16591170784145104,0.1645053572926162,-0.002175134705724488,0.0014063505488348393
174,10.1109/ICT.2007.4569472,https://doi.org/10.1109/ICT.2007.4569472,True,0.11740231631365852,0.1201142404880589,0.14517307408160954,0.16458645475958206,0.1797381412753423,0.3217813481568038,0.3217813481568038,-0.09754404598264778,319.0,293.0,319.0,872.0,889.0,872.0,0.0009871613938514242,0.0009152008860012376,0.001490462234496772,0.0013548450864746687,7.196050785018664e-05,0.00013561714802210324,0.5497584342948612,0.5096096138891486,0.8705861224413237,0.7799497281506581,0.04014882040571255,0.09063639429066561
175,10.1109/ICT.1998.740395 ,https://doi.org/10.1109/ICT.1998.740395 ,True,-0.10128114142290376,0.10128114142290376,0.10703972984371546,0.11135547173702677,0.11463997770473748,0.14916287101210177,-0.03126089902553496,-0.14916287101210177,334.0,335.0,335.0,757.0,755.0,755.0,0.0003718238213364119,0.0004187622389467696,0.0008725226582554262,0.000903877619103608,-4.69384176103577e-05,-3.1354960848181766e-05,0.23275130145229034,0.2623349612553267,0.6587546069828468,0.6842353576614313,-0.029583659803036344,-0.025480750678584463
176,10.1073/pnas.1424388112,https://doi.org/10.1073/pnas.1424388112,True,0.014084879138860354,0.015662114303483975,0.019864385765270172,0.023395784159159477,0.026389962035033764,0.05607582365182856,0.05607582365182856,-0.016724137764775167,302.0,303.0,303.0,724.0,724.0,724.0,0.0017985970251906411,0.0017737114868890183,0.001996252191051232,0.0019817185060056293,2.4885538301622776e-05,1.4533685045602877e-05,0.9449292453459123,0.9319411396658054,1.37529,1.3588029994148578,0.012988105680106887,0.016487000585142075
177,10.1016/j.mseb.2008.12.029,https://doi.org/10.1016/j.mseb.2008.12.029,True,0.14364877109663077,0.14364877109663077,0.1727805729394211,0.18902072398743666,0.19933103772145108,0.29534727263344374,0.29534727263344374,0.018955239731815364,325.0,331.0,331.0,751.0,648.0,648.0,0.00016752515399445447,0.00013338365491473992,0.00020764917355554783,0.00017434038665246155,3.414149907971455e-05,3.330878690308627e-05,0.08076336334084402,0.06972210689155034,0.09938663786031365,0.08631002473589185,0.011041256449293685,0.013076613124421807
178,10.1007/s11664-009-0735-1,https://doi.org/10.1007/s11664-009-0735-1,True,0.040455443035426246,0.05447900042893693,0.07027735988413907,0.08556680284767086,0.09976447636721916,0.21338117965426953,0.21338117965426953,-0.0639141973829764,300.0,298.0,300.0,926.0,921.0,921.0,0.0008924414122587731,0.0008705032102996275,0.0012723067114606466,0.0012648389480779934,2.193820195914558e-05,7.467763382653248e-06,0.5974790056408863,0.5892466115309263,0.9809236040949381,0.9857841314468079,0.008232394109960017,-0.0048605273518698144
179,10.1007/s11664-009-0735-1,https://doi.org/10.1007/s11664-009-0735-1,True,0.03745015217380262,0.10178861420132647,0.23741030925692744,0.465741721490263,0.6966208357019454,2.874220267018873,0.36225677705600035,-2.874220267018873,300.0,302.0,302.0,897.0,933.0,897.0,0.00019859797728412747,0.0001839223854950947,0.00029691880822491757,0.00029415256677666884,1.4675591789032753e-05,2.7662414482487307e-06,0.13970688189892108,0.12661752095448783,0.25658,0.26385485239867196,0.013089360944433248,-0.007274852398671983
180,10.1109/ICT.2006.331355 ,https://doi.org/10.1109/ICT.2006.331355 ,False,,,,,,,,,,,,,,,,,,,,,,,,,,
181,10.2320/matertrans1989.33.851,https://doi.org/10.2320/matertrans1989.33.851,True,-0.05165395816928303,0.13315659418054546,0.21220900184891425,0.2788095195317617,0.32878944937989235,0.6775659818155167,0.15497862648479216,-0.6775659818155167,300.0,299.0,300.0,795.0,884.0,795.0,0.0010330283598806553,0.0012609623518549653,0.0016383576654145843,0.0016624285810395802,-0.00022793399197431003,-2.4070915624995913e-05,0.5845246018187228,0.7252928140153458,1.0895078475006985,1.3216307219264662,-0.14076821219662305,-0.23212287442576773
182,"KOMATSU TECHNICAL REPORT 49, 152 (2003)","https://doi.org/KOMATSU TECHNICAL REPORT 49, 152 (2003)",False,,,,,,,,,,,,,,,,,,,,,,,,,,
183,10.1016/j.physb.2005.04.017,https://doi.org/10.1016/j.physb.2005.04.017,True,0.07629699988739616,0.07823230674458653,0.1050071394612193,0.12176207345758396,0.13278495203867985,0.19872532820294928,0.19872532820294928,-0.019534971213652007,313.0,314.0,314.0,857.0,863.0,857.0,0.0006678909135466206,0.0006339652134583053,0.0010029133455310812,0.0010224204679898264,3.392570008831531e-05,-1.9507122458745172e-05,0.43579166698945665,0.4151975775353952,0.864769,0.8762143410672812,0.020594089454061437,-0.011445341067281234
184,10.1143/JJAP.46.3309,https://doi.org/10.1143/JJAP.46.3309,True,0.034911928518871656,0.03552262298879113,0.04123398268257041,0.04491975638886262,0.04752020740953473,0.06791734633454515,0.06791734633454515,-0.024482503118404712,322.0,319.0,322.0,862.0,866.0,862.0,0.00031111764203676986,0.0003007787464664586,0.0004124657210621094,0.0004028148377534525,1.033889557031125e-05,9.650883308656949e-06,0.19671067506459067,0.1899453138923853,0.323984,0.3238599401182146,0.006765361172205359,0.00012405988178537664
185,10.1016/j.intermet.2007.02.009,https://doi.org/10.1016/j.intermet.2007.02.009,True,0.03858206591813826,0.03873778448035145,0.041868291494955835,0.04460726947632835,0.046992050656731274,0.07168815019728289,0.07168815019728289,-0.015492634267138485,327.0,327.0,327.0,854.0,854.0,854.0,0.0004863426039383486,0.00046938358119913567,0.0006554307829960318,0.0006352432253931218,1.695902273921295e-05,2.0187557602909987e-05,0.3078968551368064,0.2978216681585003,0.559479739869935,0.542497714485726,0.010075186978306117,0.01698202538420901
186,10.4028/www.scientific.net/AMR.66.17,https://doi.org/10.4028/www.scientific.net/AMR.66.17,True,0.06039884508603808,0.13172520102419352,0.1671051822733729,0.1953812242928408,0.21939866888394283,0.5625799963676795,0.3028426327711662,-0.5625799963676795,334.0,334.0,334.0,823.0,824.0,823.0,0.0005593281952129577,0.000552813904905604,0.0009780444935503173,0.0011200522803198251,6.514290307353676e-06,-0.00014200778676950782,0.3615788518452572,0.3637814764477565,0.805418719211822,0.9218030267032161,-0.0022026246024993146,-0.11638430749139417
187,10.1021/acs.chemmater.6b02308,https://doi.org/10.1021/acs.chemmater.6b02308,True,0.007610674184515607,0.011679950741728128,0.014858293233294339,0.017757461000401945,0.02028408374981767,0.04147463899084374,0.04147463899084374,-0.019580324761628142,298.0,296.0,298.0,799.0,793.0,793.0,0.0017628380391913044,0.0017554555222360191,0.0020324025681996696,0.0020298899133337775,7.382516955285225e-06,2.5126548658920694e-06,0.9944294592248549,0.9982564983095078,1.45497,1.4607824107615974,-0.0038270390846528723,-0.005812410761597331
188,10.1063/1.2981516,https://doi.org/10.1063/1.2981516,True,0.007432909330397878,0.02632122923480479,0.033475030994012826,0.03852728427365046,0.042354652725743784,0.08345159622810538,0.05231403816372864,-0.08345159622810538,319.0,321.0,321.0,773.0,775.0,773.0,0.0013679004224613856,0.0013576273407134528,0.0015690024746037874,0.0016175279833522582,1.0273081747932738e-05,-4.852550874847087e-05,0.770302547458839,0.7601369295657388,1.07801,1.0318634339369153,0.01016561789310022,0.04614656606308465
189,10.1088/0022-3727/41/18/185103,https://doi.org/10.1088/0022-3727/41/18/185103,True,0.02757386000319676,0.03524833495430547,0.038944549759097856,0.04274466537137171,0.046686919256781104,0.09885696283795371,0.09885696283795371,-0.03930773420966953,320.0,308.0,320.0,806.0,818.0,806.0,0.0006843848862946612,0.0006709218341383738,0.000999647921760391,0.000980485930208991,1.3463052156287335e-05,1.9161991551400193e-05,0.4208894766110947,0.4094974338220959,0.817712,0.7902716597484467,0.011392042788998802,0.027440340251553286
190,10.1063/1.4918311,https://doi.org/10.1063/1.4918311,True,-0.0233423235688565,0.04565826823592626,0.0550739155071752,0.06266991320662225,0.06896978614853172,0.139105045049566,0.12032025798930715,-0.139105045049566,300.0,300.0,300.0,800.0,800.0,800.0,0.0010892544851124313,0.0011247449791800248,0.0014401073782303003,0.001608820683945228,-3.549049406759348e-05,-0.0001687133057149278,0.6411002231571988,0.6653136789198999,1.11382823871906,1.1665132818943245,-0.024213455762701064,-0.05268504317526457
